raceId,year,driverId,number_of_stops,pit_delta,race_time
904,2014,1,2,0.7756833333333333,101.08591666666666
904,2014,822,2,0.75875,102.40746666666666
904,2014,3,2,0.7427166666666667,101.09651666666667
905,2014,3,1,0.4112,109.46101666666667
905,2014,1,1,0.45848333333333335,109.61451666666666
905,2014,817,1,0.44306666666666666,109.62125
905,2014,4,1,0.44165,110.00188333333334
906,2014,817,2,0.7813333333333333,99.21383333333333
906,2014,822,2,0.7989833333333334,99.6068
906,2014,18,2,0.80905,99.40975
906,2014,20,2,0.7874,99.30128333333333
906,2014,818,2,0.8068,99.68093333333333
906,2014,825,2,0.7897666666666666,99.7014
906,2014,4,2,0.7953666666666667,99.46165
906,2014,8,2,0.8024333333333333,100.10846666666667
906,2014,3,2,0.8164,99.28443333333334
906,2014,807,1,0.39836666666666665,99.42788333333333
907,2014,807,2,0.7361,88.65188333333333
907,2014,825,2,0.7258666666666667,88.45011666666667
907,2014,817,2,0.7144166666666667,88.64163333333333
907,2014,3,2,0.7189666666666666,87.91626666666667
907,2014,1,2,0.74635,87.94846666666666
907,2014,13,2,0.7332,88.20556666666667
907,2014,4,2,0.7085,88.22548333333333
907,2014,822,2,0.72235,88.05246666666666
907,2014,8,2,0.7255333333333334,88.71255
907,2014,18,2,0.71245,88.7657
907,2014,815,2,0.7621666666666667,88.39203333333333
909,2014,4,3,0.9585666666666667,94.58968333333333
909,2014,18,3,1.01235,95.12708333333333
909,2014,817,3,0.9546,94.59105
909,2014,20,3,0.9591166666666666,94.4488
909,2014,807,2,0.6513,94.78486666666667
909,2014,3,2,0.6718666666666666,93.71523333333333
909,2014,822,2,0.6720166666666667,94.06171666666667
909,2014,1,3,0.9916,94.09073333333333
910,2014,18,3,1.1959166666666667,114.20563333333334
910,2014,817,3,1.1369833333333332,113.0843
910,2014,13,3,1.1206666666666667,113.58165
910,2014,818,2,0.7822,114.05975
910,2014,16,2,0.9076,114.22045
910,2014,1,2,0.7860666666666667,113.18191666666667
910,2014,8,2,0.7561333333333333,113.60915
910,2014,813,3,1.2800333333333334,114.4847
910,2014,3,3,1.1448666666666667,113.19031666666666
910,2014,822,3,1.1767333333333334,113.77336666666666
910,2014,20,2,0.7296333333333334,113.76703333333333
910,2014,4,2,0.73145,113.17138333333334
910,2014,825,2,0.7559666666666667,114.39205
911,2014,3,3,1.2720833333333332,84.66565
911,2014,8,2,0.7612833333333333,85.22285
911,2014,815,2,0.7846833333333333,85.68081666666667
911,2014,13,3,1.1875333333333333,85.87551666666667
911,2014,20,3,1.14535,85.4792
911,2014,826,2,0.8086333333333333,85.69838333333334
911,2014,807,2,0.7944,85.70421666666667
911,2014,817,2,0.7598,84.60926666666667
911,2014,825,2,0.7588166666666667,85.84696666666666
911,2014,16,3,1.1877666666666666,85.98338333333334
911,2014,822,2,0.76575,85.07646666666666
911,2014,4,2,0.8649,85.62863333333334
911,2014,18,2,0.7564666666666666,85.51893333333334
911,2014,821,2,0.7692833333333333,86.12301666666667
911,2014,818,2,0.77955,85.80793333333334
912,2014,20,1,0.4196,80.17001666666667
912,2014,815,1,0.41563333333333335,80.21256666666666
912,2014,807,1,0.42578333333333335,80.3807
912,2014,8,1,0.4091166666666667,80.22951666666667
912,2014,825,1,0.4035666666666667,80.27345
912,2014,18,1,0.41115,80.22165
912,2014,13,1,0.4053833333333333,79.5877
912,2014,3,1,0.4097166666666667,79.22351666666667
912,2014,822,1,0.41651666666666665,79.85036666666667
912,2014,818,1,0.4174333333333333,80.38881666666667
912,2014,1,1,0.40755,79.1706
912,2014,817,1,0.40646666666666664,80.00908333333334
912,2014,826,1,0.41085,80.357
913,2014,818,3,1.5871,121.0266
913,2014,20,2,0.9813333333333333,120.30548333333333
913,2014,1,3,1.4957666666666667,120.07991666666666
913,2014,817,2,0.9812333333333333,120.3178
913,2014,4,3,1.4452166666666666,120.3364
913,2014,13,2,0.9764,120.7826
915,2014,3,1,0.5636666666666666,92.07335
915,2014,13,2,1.0031666666666668,93.19368333333334
915,2014,817,1,0.5001,92.87593333333334
915,2014,18,1,0.4999,92.34963333333333
915,2014,818,1,0.5045333333333333,93.46731666666666
915,2014,807,1,0.5016,93.20088333333334
915,2014,4,1,0.5852,92.846
915,2014,815,1,0.49793333333333334,93.18018333333333
915,2014,822,1,0.50605,92.13615
915,2014,825,1,0.4956,92.73933333333333
915,2014,8,1,0.5016166666666667,93.16035
915,2014,1,1,0.5083833333333333,91.84573333333333
915,2014,20,1,0.5059166666666667,92.94881666666667
916,2014,825,2,0.8563,101.75778333333334
916,2014,20,4,1.5980333333333334,101.67531666666666
916,2014,13,2,0.8324,100.52848333333333
916,2014,817,2,0.8066,100.50575
916,2014,3,2,0.8157666666666666,100.15165
916,2014,822,2,0.8072333333333334,100.59628333333333
916,2014,813,2,0.9033666666666667,101.87758333333333
916,2014,818,2,0.91185,101.89413333333333
916,2014,1,2,0.8102,100.07975
916,2014,4,2,0.8122333333333334,101.66693333333333
917,2014,13,3,1.3370333333333333,90.72643333333333
917,2014,18,3,1.15035,90.85355
917,2014,20,3,1.1624833333333333,90.89958333333334
917,2014,3,3,1.1719333333333333,90.04258333333334
917,2014,825,3,1.1897,91.21066666666667
917,2014,4,3,1.15815,91.07435
917,2014,1,3,1.17415,90.06686666666667
917,2014,8,2,0.8560166666666666,91.10475
917,2014,807,3,1.1714666666666667,91.10815
918,2014,4,2,0.7281166666666666,100.47386666666667
918,2014,18,2,0.7444833333333334,100.04921666666667
918,2014,8,2,0.7292,100.50731666666667
918,2014,1,2,0.7295333333333334,99.04365
918,2014,822,2,0.7279333333333333,99.52498333333334
918,2014,13,2,0.7349,99.08658333333334
918,2014,818,3,1.1338,100.5761
918,2014,815,2,0.7392666666666666,100.22798333333333
918,2014,807,2,0.8181166666666667,100.07945
918,2014,825,2,0.7285,100.54991666666666
918,2014,20,2,0.7450833333333333,100.2444
918,2014,817,2,0.72215,99.66426666666666
926,2015,13,1,0.3677,92.53771666666667
926,2015,20,1,0.3782333333333333,92.4765
926,2015,1,1,0.3715833333333333,91.90111666666667
926,2015,831,1,0.38221666666666665,93.48693333333334
926,2015,3,1,0.36841666666666667,91.92378333333333
927,2015,8,3,1.2780333333333334,101.99358333333333
927,2015,1,3,1.2478,101.23936666666667
927,2015,3,3,1.37665,101.30171666666666
927,2015,13,3,1.2931666666666666,102.32298333333334
927,2015,830,3,1.3323166666666666,102.72591666666666
927,2015,822,3,1.3264666666666667,102.27003333333333
927,2015,20,2,0.8181333333333334,101.09655
928,2015,831,2,0.7856833333333333,100.07721666666667
928,2015,154,2,0.7837666666666666,100.01693333333333
928,2015,20,2,0.7488666666666667,99.74993333333333
928,2015,13,2,0.7743666666666666,99.84253333333334
928,2015,1,2,0.748,99.70013333333333
928,2015,822,2,0.7777666666666667,99.86488333333334
928,2015,817,2,0.7588666666666667,100.23541666666667
928,2015,3,2,0.7552,99.71203333333334
928,2015,8,2,0.7545166666666666,99.76405
929,2015,154,2,0.8332333333333334,96.50953333333334
929,2015,20,3,1.3813166666666667,95.82996666666666
929,2015,3,2,0.8454833333333334,95.19736666666667
929,2015,822,2,0.8319333333333333,95.81276666666666
929,2015,817,2,0.8444333333333334,96.126
929,2015,1,2,0.83865,95.09681666666667
929,2015,8,2,0.822,95.15315
930,2015,1,3,1.1546333333333334,101.50176666666667
930,2015,20,2,0.7266333333333334,101.96495
930,2015,13,3,1.1170833333333334,102.56448333333333
930,2015,3,2,0.7387,101.20925
930,2015,822,2,0.7313666666666667,102.1962
930,2015,8,2,0.7402,102.20928333333333
931,2015,807,2,0.9921833333333333,109.7442
931,2015,832,1,0.4217666666666667,109.7246
931,2015,822,2,0.81755,110.07015
931,2015,828,3,1.2708333333333333,109.82631666666667
931,2015,154,1,0.41795,109.78058333333334
931,2015,831,2,0.8692,109.70076666666667
931,2015,826,1,0.41865,109.50641666666667
931,2015,18,2,0.8287166666666667,109.57471666666666
931,2015,20,1,0.41418333333333335,109.38176666666666
931,2015,817,2,0.8124166666666667,109.5338
931,2015,815,2,0.8308666666666666,109.55721666666666
931,2015,3,1,0.41315,109.307
931,2015,8,1,0.40295,109.54608333333333
931,2015,1,2,0.8279333333333333,109.40788333333333
932,2015,20,2,0.8531,92.71746666666667
932,2015,813,1,0.3943333333333333,92.99681666666666
932,2015,8,2,0.8034666666666667,92.64616666666667
932,2015,822,1,0.42568333333333336,92.56351666666667
932,2015,1,1,0.39513333333333334,91.88575
932,2015,3,1,0.3886833333333333,91.92383333333333
932,2015,13,1,0.39853333333333335,92.82543333333334
933,2015,807,1,0.36141666666666666,91.35008333333333
933,2015,822,1,0.37961666666666666,91.17556666666667
933,2015,3,1,0.3628,90.28216666666667
933,2015,13,1,0.37411666666666665,90.57505
933,2015,1,1,0.3644833333333333,90.42883333333333
933,2015,20,1,0.5313666666666667,90.58518333333333
934,2015,20,2,0.9770333333333333,91.8862
934,2015,826,2,1.0387666666666666,92.52806666666666
934,2015,1,2,0.9566,91.46215
934,2015,807,2,1.0408166666666667,92.77455
934,2015,13,2,1.02195,92.07613333333333
934,2015,3,2,0.9797666666666667,91.64475
934,2015,822,2,1.0119666666666667,92.51538333333333
936,2015,822,5,1.8142666666666667,107.50355
936,2015,826,5,1.6601833333333333,106.42888333333333
936,2015,13,5,1.7499,107.40438333333333
936,2015,830,5,1.6985,106.90393333333333
936,2015,18,4,1.2851833333333333,107.28355
936,2015,831,5,1.7369,107.39071666666666
936,2015,4,5,1.6784,106.9844
936,2015,828,5,1.7333333333333334,107.31858333333334
936,2015,3,5,1.71285,107.14768333333333
936,2015,20,4,1.2948,106.16641666666666
937,2015,815,2,0.7746666666666666,84.57306666666666
937,2015,154,2,0.7868333333333334,84.30625
937,2015,826,2,0.7559833333333333,84.43465
937,2015,13,2,0.7822833333333333,84.5945
937,2015,830,3,1.1757833333333334,84.60771666666666
937,2015,828,2,0.7977833333333333,85.19368333333334
937,2015,831,2,0.7787833333333334,85.3783
937,2015,8,2,0.7620166666666667,84.6015
937,2015,3,2,0.7627,83.70741666666666
937,2015,1,2,0.7559666666666667,83.67311666666667
938,2015,13,1,0.4201166666666667,78.80538333333334
938,2015,822,1,0.4256,78.8114
938,2015,815,1,0.40468333333333334,79.22451666666667
938,2015,20,1,0.4056666666666667,78.42883333333333
938,2015,1,1,0.40613333333333335,78.01146666666666
938,2015,8,1,0.40736666666666665,79.15913333333333
940,2015,830,2,0.8628333333333333,89.69705
940,2015,807,3,1.38335,89.03445
940,2015,822,2,0.7855,88.7209
940,2015,154,2,0.8057833333333333,89.31343333333334
940,2015,813,2,0.8015166666666667,89.33471666666667
940,2015,20,2,0.7700666666666667,88.45596666666667
940,2015,8,2,0.7716333333333333,88.67126666666667
940,2015,3,2,0.7719833333333334,88.42453333333333
940,2015,1,2,0.76525,88.10846666666667
941,2015,830,2,1.12625,98.65746666666666
941,2015,815,1,0.5090833333333333,97.6657
941,2015,18,1,0.4953166666666667,98.50818333333333
941,2015,4,1,0.4923166666666667,98.7039
941,2015,20,1,0.48945,97.28295
941,2015,13,1,0.51235,97.83091666666667
941,2015,813,1,0.4992,98.20186666666666
941,2015,8,1,0.4897666666666667,98.3897
941,2015,1,1,0.5036,97.18373333333334
941,2015,826,1,0.5069666666666667,97.9765
941,2015,831,1,0.5060333333333333,98.12553333333334
942,2015,834,3,1.5013333333333334,112.133
942,2015,4,3,1.36705,111.79198333333333
942,2015,18,3,1.2806166666666667,111.34601666666667
942,2015,1,2,0.8073666666666667,110.87838333333333
942,2015,20,3,1.2458833333333332,110.93473333333333
942,2015,830,2,0.8405166666666667,111.25103333333334
942,2015,813,3,1.30585,111.41626666666667
942,2015,817,3,1.2791,111.7679
942,2015,3,2,0.8313666666666667,110.92588333333333
942,2015,815,2,0.8531333333333333,111.28526666666667
942,2015,832,3,1.61135,111.3887
943,2015,822,2,0.7686166666666666,102.82716666666667
943,2015,13,2,0.7655833333333333,102.94218333333333
943,2015,807,2,0.7902166666666667,103.01496666666667
943,2015,813,2,0.8430666666666666,103.22626666666666
943,2015,828,3,1.1618166666666667,103.25363333333334
943,2015,154,2,0.7639333333333334,103.2162
943,2015,832,3,1.1662,103.39683333333333
943,2015,815,1,0.39245,103.15635
943,2015,826,2,0.7512833333333333,102.86016666666667
943,2015,817,2,0.7485,102.912
943,2015,830,2,0.7595666666666666,103.17111666666666
943,2015,3,2,0.7449,102.58396666666667
943,2015,1,2,0.7438666666666667,102.61653333333334
943,2015,18,2,0.7729,103.4042
944,2015,8,2,0.8100166666666667,91.94388333333333
944,2015,3,3,1.1901,91.1515
944,2015,20,3,1.1856,91.3889
944,2015,1,3,1.1735333333333333,91.28076666666666
945,2015,826,2,0.7250333333333333,100.2091
945,2015,815,2,0.7339666666666667,99.56878333333333
945,2015,817,2,0.73445,99.58641666666666
945,2015,13,2,0.75935,100.1321
945,2015,807,2,0.7369833333333333,100.06321666666666
945,2015,832,2,0.7895,100.22833333333334
945,2015,3,2,0.7202833333333334,98.50291666666666
945,2015,8,2,0.79625,98.82675
945,2015,1,2,0.7123,98.64076666666666
945,2015,20,2,0.7237166666666667,99.23183333333333
945,2015,154,2,0.7406166666666667,100.1396
949,2016,817,3,1.2675166666666666,94.61983333333333
949,2016,830,3,1.27555,94.92708333333333
949,2016,154,3,1.3658833333333333,94.88325
949,2016,8,3,1.2533166666666666,93.74963333333334
949,2016,3,3,1.2986833333333334,93.57826666666666
949,2016,1,3,1.2344333333333333,94.08073333333333
950,2016,8,3,1.2877,99.99605
950,2016,817,3,1.15465,99.77631666666667
950,2016,826,3,1.15625,99.66378333333333
950,2016,815,3,1.1341833333333333,100.46956666666667
950,2016,20,3,1.2456833333333333,99.52778333333333
950,2016,832,3,1.21425,100.3003
950,2016,18,3,1.1601833333333333,100.59801666666667
950,2016,822,3,1.1343166666666666,100.33471666666667
950,2016,830,3,1.2818,100.21931666666667
950,2016,4,2,0.76335,100.51906666666666
950,2016,13,2,0.7578833333333334,100.1567
950,2016,3,2,0.7731666666666667,98.89818333333334
951,2016,822,1,0.49735,93.5369
951,2016,1,1,0.5000166666666667,93.11698333333334
951,2016,13,2,0.9936,93.9404
951,2016,8,1,0.5083,93.23325
951,2016,3,1,0.49515,92.69995
952,2016,13,3,1.0963833333333333,103.01206666666667
952,2016,815,2,0.7432833333333333,102.99258333333333
952,2016,832,2,0.7635166666666666,102.6902
952,2016,817,4,1.4776333333333334,102.39945
952,2016,830,2,0.7452833333333333,101.66695
952,2016,8,2,0.7379333333333333,101.67721666666667
952,2016,822,2,0.7383166666666666,102.42146666666666
952,2016,20,3,1.0977166666666667,101.75996666666667
953,2016,20,2,0.8445833333333334,119.74965
953,2016,4,2,0.8724666666666666,120.90348333333333
953,2016,807,2,0.8713166666666666,121.03553333333333
953,2016,3,2,0.9063,121.04038333333334
953,2016,815,2,0.8553666666666667,119.71596666666667
953,2016,817,2,1.00635,119.60641666666666
953,2016,1,1,0.4385833333333333,119.48555
954,2016,20,2,0.7493,91.17178333333334
954,2016,8,2,0.76805,92.13855
954,2016,830,2,0.7749166666666667,91.97193333333334
954,2016,817,2,0.7815,92.14883333333333
954,2016,3,2,0.7532333333333333,92.12315
954,2016,822,1,0.36973333333333336,91.86196666666666
954,2016,1,1,0.3707166666666667,91.08826666666667
955,2016,830,2,0.7094333333333334,94.05103333333334
955,2016,817,2,0.6665833333333333,94.02658333333333
955,2016,18,2,0.6804166666666667,94.61971666666666
955,2016,13,2,0.65505,94.29568333333333
955,2016,8,1,0.34321666666666667,93.42446666666666
955,2016,1,1,0.33513333333333334,93.81168333333333
955,2016,815,1,0.3435666666666667,93.29345
955,2016,822,1,0.32886666666666664,93.88753333333334
955,2016,20,1,0.34036666666666665,93.15103333333333
955,2016,807,1,0.3391166666666667,94.1679
955,2016,3,1,0.3343,92.87276666666666
956,2016,18,4,1.3694166666666667,88.26355
956,2016,832,3,1.24505,88.42511666666667
956,2016,3,4,1.3184,87.91361666666667
956,2016,817,4,1.3537,88.15146666666666
956,2016,830,3,0.9594166666666667,87.73043333333334
956,2016,1,4,1.3454333333333333,87.63511666666666
956,2016,8,3,1.0262833333333334,87.73551666666667
956,2016,154,3,1.0179333333333334,88.37958333333333
957,2016,8,2,1.0006666666666666,96.0929
957,2016,832,2,1.01135,96.36148333333334
957,2016,807,2,1.0102333333333333,96.22571666666667
957,2016,20,2,1.0090666666666666,96.45808333333333
957,2016,817,2,1.0001833333333334,95.36736666666667
957,2016,826,2,1.0107,96.47385
957,2016,1,2,0.9845166666666667,94.93051666666666
957,2016,3,2,0.9851666666666666,95.21236666666667
957,2016,830,2,1.0237333333333334,95.06801666666667
957,2016,815,2,0.9731666666666666,96.21286666666667
958,2016,20,2,0.7195833333333334,100.97213333333333
958,2016,817,2,0.73745,100.9609
958,2016,1,2,0.7202333333333333,100.50191666666667
958,2016,830,2,0.7346,101.3129
958,2016,3,2,0.7264,100.53486666666667
958,2016,8,2,0.7301333333333333,101.31931666666667
959,2016,830,3,0.9520166666666666,90.96021666666667
959,2016,3,3,1.11655,91.00075
959,2016,817,3,0.9446833333333333,90.85326666666667
959,2016,807,3,0.97765,91.90415
959,2016,20,3,0.9617,91.2795
959,2016,1,3,0.92715,90.73666666666666
959,2016,8,3,1.0176666666666667,91.35371666666667
961,2016,822,2,0.801,78.3184
961,2016,830,2,0.8072833333333334,78.37208333333334
961,2016,807,2,0.8099333333333333,78.77908333333333
961,2016,8,2,0.8065833333333333,77.9275
961,2016,815,2,0.8095,78.55071666666667
961,2016,20,2,0.84175,77.81798333333333
961,2016,817,2,0.7896333333333333,78.22306666666667
961,2016,13,2,0.7960333333333334,78.56176666666667
961,2016,3,1,0.42583333333333334,77.46815
961,2016,1,1,0.3938833333333333,77.71931666666667
962,2016,3,3,1.4311,115.81583333333333
962,2016,4,3,1.4071833333333332,117.30246666666666
962,2016,826,3,1.4015,117.67511666666667
962,2016,825,3,1.4054833333333334,117.81503333333333
962,2016,815,2,1.02605,117.66686666666666
962,2016,20,3,1.3776166666666667,116.2774
963,2016,830,3,1.26775,97.25365
963,2016,815,2,0.8495166666666667,98.27616666666667
963,2016,18,2,0.82305,98.57653333333333
963,2016,807,3,1.26355,98.4473
963,2016,4,3,1.2196,98.29968333333333
963,2016,3,3,1.1981166666666667,97.6382
963,2016,8,3,1.2300833333333334,97.69268333333333
963,2016,832,2,0.81455,98.8609
963,2016,817,2,0.8100833333333334,97.21293333333334
963,2016,822,1,0.39713333333333334,98.2393
963,2016,835,1,0.3988,98.80403333333334
964,2016,830,2,0.7607166666666667,86.80518333333333
964,2016,817,2,0.8142833333333334,87.2879
964,2016,154,2,0.8195,88.37645
964,2016,807,2,0.7630666666666667,87.7085
964,2016,3,2,0.7637166666666667,86.72221666666667
964,2016,20,2,0.76855,87.06003333333334
964,2016,815,2,0.7721,87.68046666666666
964,2016,8,2,0.7667666666666667,87.19505
964,2016,1,2,0.7620166666666667,86.81848333333333
964,2016,13,1,0.37438333333333335,88.3516
964,2016,822,1,0.41678333333333334,88.36093333333334
965,2016,817,2,0.7915,98.5385
965,2016,3,2,0.7945833333333333,98.28563333333334
965,2016,1,2,0.7862666666666667,98.2103
965,2016,832,2,0.81765,99.81236666666666
965,2016,4,2,0.8163833333333333,99.77618333333334
965,2016,20,3,1.2066833333333333,98.9292
966,2016,817,2,0.7421666666666666,100.871
966,2016,830,1,0.36291666666666667,100.87875
966,2016,807,1,0.3689,101.50488333333334
966,2016,13,1,0.36438333333333334,101.79346666666666
966,2016,1,1,0.3618166666666667,100.52336666666666
966,2016,822,1,0.3732666666666667,101.6169
966,2016,3,1,0.36661666666666665,100.6626
966,2016,8,2,0.7562,101.3463
966,2016,815,1,0.3702166666666667,101.80333333333333
966,2016,20,1,0.36725,100.97858333333333
968,2016,1,2,0.7325833333333334,98.06688333333334
968,2016,8,2,0.7341,98.38048333333333
968,2016,4,2,0.7446,99.06515
968,2016,3,2,0.7495166666666667,98.0742
968,2016,20,2,0.7263833333333334,98.08093333333333
968,2016,807,2,0.7219333333333333,98.90211666666667
968,2016,13,2,0.7219,99.05748333333334
968,2016,821,2,0.7355666666666667,99.6521
968,2016,817,2,0.7308666666666667,98.15546666666667
968,2016,815,2,0.722,99.04648333333333
968,2016,154,2,0.7560833333333333,99.3465
968,2016,830,1,0.35368333333333335,98.09496666666666
969,2017,1,1,0.3618166666666667,84.36078333333333
969,2017,13,1,0.35946666666666666,85.5843
969,2017,20,1,0.36646666666666666,84.19453333333334
969,2017,822,1,0.35733333333333334,84.38203333333334
969,2017,830,1,0.3701333333333333,84.67498333333333
969,2017,8,1,0.3672166666666667,84.56775
970,2017,20,5,1.6239166666666667,97.7068
970,2017,1,4,1.3503333333333334,97.60263333333333
970,2017,822,4,1.5211666666666666,98.4161
970,2017,817,4,1.3489666666666666,98.36988333333333
970,2017,8,4,1.3713,98.4039
970,2017,830,4,1.3441333333333334,98.35583333333334
970,2017,832,4,1.2481833333333334,98.81751666666666
971,2017,20,2,0.8169333333333333,93.88956666666667
971,2017,839,2,0.8194833333333333,95.48475
971,2017,8,2,0.8714333333333333,94.26415
971,2017,154,2,0.834,95.13731666666666
971,2017,822,2,0.8818,94.22951666666667
971,2017,1,2,1.0228166666666667,94.00056666666667
971,2017,817,2,0.8418666666666667,94.54533333333333
971,2017,13,2,0.8324,94.795
971,2017,807,2,0.8628166666666667,95.22603333333333
971,2017,815,2,0.8160333333333334,94.933
972,2017,839,1,0.5042166666666666,89.72911666666667
972,2017,822,1,0.4892666666666667,88.14571666666667
972,2017,815,1,0.4978,89.59218333333334
972,2017,8,1,0.5025333333333334,88.32905
972,2017,830,1,0.49278333333333335,89.15265
972,2017,1,1,0.49565,88.75105
972,2017,20,1,0.5016166666666667,88.156
972,2017,807,1,0.5046666666666667,89.74885
973,2017,20,2,0.7467666666666667,95.99978333333334
973,2017,1,2,0.7211,95.94161666666666
973,2017,817,2,0.7288166666666667,97.20528333333333
974,2017,815,3,1.5304,105.39048333333334
974,2017,830,2,0.85035,104.84231666666666
974,2017,822,1,0.40513333333333335,104.83095
974,2017,8,1,0.4138833333333333,104.79141666666666
974,2017,839,3,1.22395,105.13441666666667
974,2017,832,1,0.4071166666666667,104.93963333333333
974,2017,825,2,0.8503166666666667,105.09638333333334
974,2017,817,1,0.40305,104.80141666666667
974,2017,13,2,0.8246,105.06308333333334
974,2017,20,1,0.4051,104.739
974,2017,154,1,0.411,105.0415
974,2017,835,1,0.4245333333333333,105.11795
974,2017,1,1,0.40258333333333335,105.00235
975,2017,20,2,0.9156833333333333,93.68435
975,2017,807,1,0.44606666666666667,94.09213333333334
975,2017,8,2,0.7876666666666666,94.0631
975,2017,817,1,0.38848333333333335,93.67418333333333
975,2017,815,1,0.38715,93.7605
975,2017,822,1,0.38243333333333335,93.41561666666666
975,2017,1,1,0.38435,93.0859
975,2017,839,1,0.39015,93.7645
977,2017,1,1,0.34601666666666664,81.93255
977,2017,817,1,0.36188333333333333,81.90891666666667
977,2017,20,1,0.3625,81.81968333333333
977,2017,154,1,0.3671,83.02805
977,2017,822,1,0.37311666666666665,81.80871666666667
977,2017,8,1,0.3610333333333333,82.14821666666667
978,2017,20,2,1.05945,83.02365
978,2017,830,2,0.9533833333333334,82.32591666666667
978,2017,8,2,0.9588833333333333,82.06666666666666
978,2017,807,1,0.5140166666666667,82.59231666666666
978,2017,1,1,0.46221666666666666,81.45716666666667
978,2017,822,1,0.4643,81.69155
978,2017,817,1,0.4651666666666667,82.55641666666666
979,2017,822,1,0.37801666666666667,99.98625
979,2017,1,1,0.35563333333333336,99.9933
979,2017,20,1,0.37195,99.77855
979,2017,8,1,0.3653166666666667,99.79368333333333
979,2017,4,1,0.3733166666666667,100.9656
979,2017,830,1,0.5600833333333334,99.99981666666666
980,2017,835,2,0.8479333333333333,85.60098333333333
980,2017,828,3,1.1835333333333333,85.87551666666667
980,2017,825,3,1.1578833333333334,85.8347
980,2017,840,2,0.7967666666666666,85.53031666666666
980,2017,839,3,1.2701666666666667,85.34956666666666
980,2017,154,2,0.76135,85.23955
980,2017,807,2,0.7841,85.18178333333333
980,2017,13,2,0.76265,85.32448333333333
980,2017,1,2,0.7399,84.71366666666667
980,2017,822,2,0.7647,84.98793333333333
980,2017,20,2,0.80155,84.75296666666667
980,2017,817,2,0.768,84.89351666666667
980,2017,8,3,1.2644833333333334,84.95485
980,2017,826,2,0.7630833333333333,85.546
980,2017,838,2,0.8846833333333334,85.66496666666667
980,2017,832,2,0.80775,85.37111666666667
981,2017,8,1,0.42278333333333334,76.5399
981,2017,839,1,0.4072,76.73066666666666
981,2017,840,1,0.43551666666666666,76.77446666666667
981,2017,13,1,0.41796666666666665,76.78576666666666
981,2017,20,1,0.4051166666666667,76.14381666666667
981,2017,1,1,0.3954166666666667,75.53853333333333
981,2017,815,1,0.42295,76.79313333333333
981,2017,822,1,0.3954666666666667,75.61305
981,2017,817,1,0.39918333333333333,76.21078333333334
983,2017,1,1,0.39148333333333335,90.23433333333334
983,2017,830,1,0.3942,90.0215
983,2017,20,1,0.3949166666666667,90.6442
983,2017,822,1,0.3946,90.95518333333334
983,2017,817,1,0.40331666666666666,90.39681666666667
983,2017,815,1,0.40523333333333333,91.332
984,2017,825,1,0.3844166666666667,89.00245
984,2017,839,1,0.4013,88.6497
984,2017,830,1,0.377,87.54008333333333
984,2017,815,1,0.3939,88.7103
984,2017,1,1,0.3787333333333333,87.5199
984,2017,154,1,0.3796833333333333,89.01795
984,2017,817,1,0.3966,87.68121666666667
984,2017,8,1,0.39498333333333335,88.0636
984,2017,822,1,0.38126666666666664,87.69623333333334
985,2017,839,1,0.40836666666666666,95.36618333333334
985,2017,20,2,0.7986666666666666,94.0189
985,2017,822,2,0.77855,94.43263333333333
985,2017,1,1,0.39003333333333334,93.84985
985,2017,832,1,0.40875,95.39891666666666
985,2017,8,1,0.3929166666666667,94.11283333333333
985,2017,830,2,0.7958,94.12931666666667
986,2017,20,2,0.9069333333333334,97.6105
986,2017,830,1,0.37616666666666665,96.44253333333333
986,2017,822,1,0.3626333333333333,96.7705
986,2017,8,1,0.37566666666666665,97.34265
987,2017,20,4,1.2915333333333334,91.4377
987,2017,822,4,1.2898666666666667,91.48373333333333
987,2017,8,4,1.3153333333333332,91.51436666666666
987,2017,830,5,1.67635,91.9867
987,2017,4,4,1.2885833333333334,92.59375
987,2017,13,4,1.2832333333333332,92.58573333333334
987,2017,815,4,1.2912166666666667,92.59603333333334
987,2017,1,4,1.341,91.52883333333334
987,2017,817,4,1.4248,92.24921666666667
988,2017,830,1,0.3544833333333333,95.00551666666667
988,2017,8,1,0.36015,94.9908
988,2017,815,1,0.3644833333333333,95.76873333333333
988,2017,807,1,0.4954,95.66291666666666
988,2017,20,1,0.35368333333333335,94.55653333333333
988,2017,822,1,0.35796666666666666,94.23436666666667
988,2017,1,1,0.35456666666666664,94.29935
988,2017,839,1,0.36441666666666667,95.88288333333334
989,2018,8,1,0.35701666666666665,89.65986666666667
989,2018,1,1,0.36368333333333336,89.63865
989,2018,844,2,0.7513,90.81736666666667
989,2018,830,1,0.3492166666666667,90.03713333333333
989,2018,832,1,0.3978,90.31675
989,2018,839,1,0.36423333333333335,90.55935
989,2018,807,1,0.3771333333333333,90.09923333333333
989,2018,815,1,0.37211666666666665,90.335
989,2018,838,1,0.37456666666666666,90.13673333333334
989,2018,822,1,0.36106666666666665,90.12703333333333
989,2018,840,2,0.7816833333333333,90.85951666666666
989,2018,20,1,0.36311666666666664,89.55471666666666
989,2018,817,1,0.35733333333333334,89.67253333333333
989,2018,4,1,0.37621666666666664,90.01948333333333
990,2018,825,2,0.8289166666666666,93.2831
990,2018,842,2,0.8298666666666666,93.06956666666666
990,2018,807,2,0.8139333333333333,93.68273333333333
